time_stamp,pm2.5_atm
2023-08-19T00:00:00Z,5.254
2023-08-19T00:30:00Z,5.112
2023-08-19T01:00:00Z,5.0280000000000005
2023-08-19T01:30:00Z,4.9239999999999995
2023-08-19T02:00:00Z,4.5120000000000005
2023-08-19T02:30:00Z,3.9635
2023-08-19T03:00:00Z,3.574
2023-08-19T03:30:00Z,2.5140000000000002
2023-08-19T04:00:00Z,2.2325
2023-08-19T04:30:00Z,2.367
2023-08-19T05:00:00Z,2.5175
2023-08-19T05:30:00Z,2.363
2023-08-19T06:00:00Z,2.4725
2023-08-19T06:30:00Z,2.1595
2023-08-19T07:00:00Z,2.49
2023-08-19T07:30:00Z,2.34
2023-08-19T08:00:00Z,2.4325
2023-08-19T08:30:00Z,1.8715000000000002
2023-08-19T09:00:00Z,1.6669999999999998
2023-08-19T09:30:00Z,1.8815
2023-08-19T10:00:00Z,2.0695
2023-08-19T10:30:00Z,1.9685
2023-08-19T11:00:00Z,1.9335
2023-08-19T11:30:00Z,2.251
2023-08-19T12:00:00Z,2.2835
2023-08-19T12:30:00Z,2.8099999999999996
2023-08-19T13:00:00Z,3.4775
2023-08-19T13:30:00Z,3.129
2023-08-19T14:00:00Z,3.451
2023-08-19T14:30:00Z,3.269
2023-08-19T15:00:00Z,2.923
2023-08-19T15:30:00Z,3.5685000000000002
2023-08-19T16:00:00Z,3.269
2023-08-19T16:30:00Z,3.2565
2023-08-19T17:00:00Z,3.7525000000000004
2023-08-19T17:30:00Z,4.9675
2023-08-19T18:00:00Z,5.216
2023-08-19T18:30:00Z,4.764
2023-08-19T19:00:00Z,4.9350000000000005
2023-08-19T19:30:00Z,6.0965
2023-08-19T20:00:00Z,9.9915
2023-08-19T20:30:00Z,18.4525
2023-08-19T21:00:00Z,28.277
2023-08-19T21:30:00Z,33.778499999999994
2023-08-19T22:00:00Z,45.732
2023-08-19T22:30:00Z,54.2795
2023-08-19T23:00:00Z,51.733999999999995
2023-08-19T23:30:00Z,47.018
2023-08-20T00:00:00Z,46.123999999999995
2023-08-20T00:30:00Z,45.248000000000005
2023-08-20T01:00:00Z,41.751999999999995
2023-08-20T01:30:00Z,37.3005
2023-08-20T02:00:00Z,33.66
2023-08-20T02:30:00Z,29.4655
2023-08-20T03:00:00Z,28.627499999999998
2023-08-20T03:30:00Z,31.756999999999998
2023-08-20T04:00:00Z,37.139
2023-08-20T04:30:00Z,41.623000000000005
2023-08-20T05:00:00Z,46.297
2023-08-20T05:30:00Z,48.444500000000005
2023-08-20T06:00:00Z,48.705
2023-08-20T06:30:00Z,48.6775
2023-08-20T07:00:00Z,46.986999999999995
2023-08-20T07:30:00Z,45.7575
2023-08-20T08:00:00Z,44.6035
2023-08-20T08:30:00Z,43.957
2023-08-20T09:00:00Z,42.959
2023-08-20T09:30:00Z,41.254999999999995
2023-08-20T10:00:00Z,39.897999999999996
2023-08-20T10:30:00Z,39.32899999999999
2023-08-20T11:00:00Z,39.263
2023-08-20T11:30:00Z,39.8725
2023-08-20T12:00:00Z,41.177
2023-08-20T12:30:00Z,42.723
2023-08-20T13:00:00Z,45.5805
2023-08-20T13:30:00Z,46.743
2023-08-20T14:00:00Z,47.068
2023-08-20T14:30:00Z,47.5205
2023-08-20T15:00:00Z,47.6145
2023-08-20T15:30:00Z,48.297
2023-08-20T16:00:00Z,48.093
2023-08-20T16:30:00Z,49.1445
2023-08-20T17:00:00Z,51.221000000000004
2023-08-20T17:30:00Z,55.349500000000006
2023-08-20T18:00:00Z,58.798
2023-08-20T18:30:00Z,62.572
2023-08-20T19:00:00Z,67.441
2023-08-20T19:30:00Z,71.8655
2023-08-20T20:00:00Z,71.839
2023-08-20T20:30:00Z,75.614
2023-08-20T21:00:00Z,80.23599999999999
2023-08-20T21:30:00Z,85.967
2023-08-20T22:00:00Z,93.585
2023-08-20T22:30:00Z,97.441
2023-08-20T23:00:00Z,99.19200000000001
2023-08-20T23:30:00Z,98.655
2023-08-21T00:00:00Z,94.63
2023-08-21T00:30:00Z,93.245
2023-08-21T01:00:00Z,97.35300000000001
2023-08-21T01:30:00Z,103.68100000000001
2023-08-21T02:00:00Z,102.99799999999999
2023-08-21T02:30:00Z,93.96199999999999
2023-08-21T03:00:00Z,85.586
2023-08-21T03:30:00Z,61.101
2023-08-21T04:00:00Z,51.189
2023-08-21T04:30:00Z,55.1625
2023-08-21T05:00:00Z,60.888999999999996
2023-08-21T05:30:00Z,65.47
2023-08-21T06:00:00Z,67.7355
2023-08-21T06:30:00Z,69.5135
2023-08-21T07:00:00Z,68.173
2023-08-21T07:30:00Z,63.055499999999995
2023-08-21T08:00:00Z,56.108999999999995
2023-08-21T08:30:00Z,51.2065
2023-08-21T09:00:00Z,46.867
2023-08-21T09:30:00Z,42.212500000000006
2023-08-21T10:00:00Z,37.574
2023-08-21T10:30:00Z,31.9145
2023-08-21T11:00:00Z,28.1565
2023-08-21T11:30:00Z,25.541
2023-08-21T12:00:00Z,21.2915
2023-08-21T12:30:00Z,17.778
2023-08-21T13:00:00Z,14.693999999999999
2023-08-21T13:30:00Z,11.431000000000001
2023-08-21T14:00:00Z,9.337
2023-08-21T14:30:00Z,7.246
2023-08-21T15:00:00Z,6.491
2023-08-21T15:30:00Z,5.7204999999999995
2023-08-21T16:00:00Z,5.676
2023-08-21T16:30:00Z,5.5344999999999995
2023-08-21T17:00:00Z,5.3925
2023-08-21T17:30:00Z,4.089
2023-08-21T18:00:00Z,4.688
2023-08-21T18:30:00Z,4.9645
2023-08-21T19:00:00Z,4.8
2023-08-21T19:30:00Z,5.9215
2023-08-21T20:00:00Z,7.813
2023-08-21T20:30:00Z,10.3855
2023-08-21T21:00:00Z,11.317499999999999
2023-08-21T21:30:00Z,10.381
2023-08-21T22:00:00Z,9.5875
2023-08-21T22:30:00Z,8.4515
2023-08-21T23:00:00Z,7.6925
2023-08-21T23:30:00Z,6.629
